date,store,product,sales,units_sold,avg_price,is_weekend,is_holiday,month,day_of_week,quarter
2023-04-21,Store_3_Suburb,Beauty,253.92,7,35,0,0,4,4,2
2023-04-21,Store_3_Suburb,Toys,185.86,7,25,0,0,4,4,2
2023-04-21,Store_4_Airport,Electronics,521.07,3,150,0,0,4,4,2
2023-04-21,Store_4_Airport,Apparel,349.48,7,45,0,0,4,4,2
2023-04-21,Store_4_Airport,Groceries,797.08,66,12,0,0,4,4,2
2023-04-21,Store_4_Airport,Home & Garden,222.49,3,60,0,0,4,4,2
2023-04-21,Store_4_Airport,Sports,217.59,3,55,0,0,4,4,2
2023-04-21,Store_4_Airport,Beauty,156.72,4,35,0,0,4,4,2
2023-04-21,Store_4_Airport,Toys,158.59,6,25,0,0,4,4,2
2023-04-22,Store_1_Downtown,Electronics,1304.24,8,150,1,0,4,5,2
2023-04-22,Store_1_Downtown,Apparel,634.15,14,45,1,0,4,5,2
2023-04-22,Store_1_Downtown,Groceries,1654.51,137,12,1,0,4,5,2
2023-04-22,Store_1_Downtown,Home & Garden,606.33,10,60,1,0,4,5,2
2023-04-22,Store_1_Downtown,Sports,529.57,9,55,1,0,4,5,2
2023-04-22,Store_1_Downtown,Beauty,411.4,11,35,1,0,4,5,2
2023-04-22,Store_1_Downtown,Toys,405.17,16,25,1,0,4,5,2
2023-04-22,Store_2_Mall,Electronics,1066.15,7,150,1,0,4,5,2
2023-04-22,Store_2_Mall,Apparel,637.37,14,45,1,0,4,5,2
2023-04-22,Store_2_Mall,Groceries,1442.1,120,12,1,0,4,5,2
2023-04-22,Store_2_Mall,Home & Garden,574.53,9,60,1,0,4,5,2
2023-04-22,Store_2_Mall,Sports,530.32,9,55,1,0,4,5,2
2023-04-22,Store_2_Mall,Beauty,371.14,10,35,1,0,4,5,2
2023-04-22,Store_2_Mall,Toys,305.1,12,25,1,0,4,5,2
2023-04-22,Store_3_Suburb,Electronics,872.87,5,150,1,0,4,5,2
2023-04-22,Store_3_Suburb,Apparel,501.38,11,45,1,0,4,5,2
2023-04-22,Store_3_Suburb,Groceries,1230.6,102,12,1,0,4,5,2
2023-04-22,Store_3_Suburb,Home & Garden,446.77,7,60,1,0,4,5,2
2023-04-22,Store_3_Suburb,Sports,294.5,5,55,1,0,4,5,2
2023-04-22,Store_3_Suburb,Beauty,353.13,10,35,1,0,4,5,2
2023-04-22,Store_3_Suburb,Toys,261.89,10,25,1,0,4,5,2
2023-04-22,Store_4_Airport,Electronics,598.32,3,150,1,0,4,5,2
2023-04-22,Store_4_Airport,Apparel,386.52,8,45,1,0,4,5,2
2023-04-22,Store_4_Airport,Groceries,932.48,77,12,1,0,4,5,2
2023-04-22,Store_4_Airport,Home & Garden,257.99,4,60,1,0,4,5,2
2023-04-22,Store_4_Airport,Sports,313.81,5,55,1,0,4,5,2
2023-04-22,Store_4_Airport,Beauty,234.97,6,35,1,0,4,5,2
2023-04-22,Store_4_Airport,Toys,203.64,8,25,1,0,4,5,2
2023-04-23,Store_1_Downtown,Electronics,1366.75,9,150,1,0,4,6,2
2023-04-23,Store_1_Downtown,Apparel,700.35,15,45,1,0,4,6,2
2023-04-23,Store_1_Downtown,Groceries,1960.63,163,12,1,0,4,6,2
2023-04-23,Store_1_Downtown,Home & Garden,607.3,10,60,1,0,4,6,2
2023-04-23,Store_1_Downtown,Sports,592.23,10,55,1,0,4,6,2
2023-04-23,Store_1_Downtown,Beauty,368.45,10,35,1,0,4,6,2
2023-04-23,Store_1_Downtown,Toys,386.14,15,25,1,0,4,6,2
2023-04-23,Store_2_Mall,Electronics,977.31,6,150,1,0,4,6,2
2023-04-23,Store_2_Mall,Apparel,678.1,15,45,1,0,4,6,2
2023-04-23,Store_2_Mall,Groceries,1633.33,136,12,1,0,4,6,2
2023-04-23,Store_2_Mall,Home & Garden,483.2,8,60,1,0,4,6,2
2023-04-23,Store_2_Mall,Sports,422.6,7,55,1,0,4,6,2
2023-04-23,Store_2_Mall,Beauty,385.68,11,35,1,0,4,6,2
2023-04-23,Store_2_Mall,Toys,295.86,11,25,1,0,4,6,2
2023-04-23,Store_3_Suburb,Electronics,902.05,6,150,1,0,4,6,2
2023-04-23,Store_3_Suburb,Apparel,500.8,11,45,1,0,4,6,2
2023-04-23,Store_3_Suburb,Groceries,885.21,73,12,1,0,4,6,2
2023-04-23,Store_3_Suburb,Home & Garden,400.41,6,60,1,0,4,6,2
2023-04-23,Store_3_Suburb,Sports,326.2,5,55,1,0,4,6,2
2023-04-23,Store_3_Suburb,Beauty,261.1,7,35,1,0,4,6,2
2023-04-23,Store_3_Suburb,Toys,227.83,9,25,1,0,4,6,2
2023-04-23,Store_4_Airport,Electronics,630.83,4,150,1,0,4,6,2
2023-04-23,Store_4_Airport,Apparel,441.82,9,45,1,0,4,6,2
2023-04-23,Store_4_Airport,Groceries,965.31,80,12,1,0,4,6,2
2023-04-23,Store_4_Airport,Home & Garden,293.08,4,60,1,0,4,6,2
2023-04-23,Store_4_Airport,Sports,285.45,5,55,1,0,4,6,2
2023-04-23,Store_4_Airport,Beauty,223.26,6,35,1,0,4,6,2
2023-04-23,Store_4_Airport,Toys,181.46,7,25,1,0,4,6,2
2023-04-24,Store_1_Downtown,Electronics,849.18,5,150,0,0,4,0,2
2023-04-24,Store_1_Downtown,Apparel,494.89,10,45,0,0,4,0,2
2023-04-24,Store_1_Downtown,Groceries,1383.85,115,12,0,0,4,0,2
2023-04-24,Store_1_Downtown,Home & Garden,487.59,8,60,0,0,4,0,2
2023-04-24,Store_1_Downtown,Sports,415.94,7,55,0,0,4,0,2
2023-04-24,Store_1_Downtown,Beauty,345.03,9,35,0,0,4,0,2
2023-04-24,Store_1_Downtown,Toys,271.63,10,25,0,0,4,0,2
2023-04-24,Store_2_Mall,Electronics,848.66,5,150,0,0,4,0,2
2023-04-24,Store_2_Mall,Apparel,434.14,9,45,0,0,4,0,2
2023-04-24,Store_2_Mall,Groceries,1293.12,107,12,0,0,4,0,2
2023-04-24,Store_2_Mall,Home & Garden,359.91,5,60,0,0,4,0,2
2023-04-24,Store_2_Mall,Sports,323.66,5,55,0,0,4,0,2
2023-04-24,Store_2_Mall,Beauty,256.0,7,35,0,0,4,0,2
2023-04-24,Store_2_Mall,Toys,237.46,9,25,0,0,4,0,2
2023-04-24,Store_3_Suburb,Electronics,702.42,4,150,0,0,4,0,2
2023-04-24,Store_3_Suburb,Apparel,420.63,9,45,0,0,4,0,2
2023-04-24,Store_3_Suburb,Groceries,1053.93,87,12,0,0,4,0,2
2023-04-24,Store_3_Suburb,Home & Garden,336.71,5,60,0,0,4,0,2
2023-04-24,Store_3_Suburb,Sports,249.1,4,55,0,0,4,0,2
2023-04-24,Store_3_Suburb,Beauty,232.06,6,35,0,0,4,0,2
2023-04-24,Store_3_Suburb,Toys,184.4,7,25,0,0,4,0,2
2023-04-24,Store_4_Airport,Electronics,543.87,3,150,0,0,4,0,2
2023-04-24,Store_4_Airport,Apparel,264.1,5,45,0,0,4,0,2
2023-04-24,Store_4_Airport,Groceries,784.35,65,12,0,0,4,0,2
2023-04-24,Store_4_Airport,Home & Garden,261.43,4,60,0,0,4,0,2
2023-04-24,Store_4_Airport,Sports,248.42,4,55,0,0,4,0,2
2023-04-24,Store_4_Airport,Beauty,172.63,4,35,0,0,4,0,2
2023-04-24,Store_4_Airport,Toys,160.68,6,25,0,0,4,0,2
2023-04-25,Store_1_Downtown,Electronics,1179.04,7,150,0,0,4,1,2
2023-04-25,Store_1_Downtown,Apparel,562.94,12,45,0,0,4,1,2
2023-04-25,Store_1_Downtown,Groceries,1218.95,101,12,0,0,4,1,2
2023-04-25,Store_1_Downtown,Home & Garden,389.76,6,60,0,0,4,1,2
2023-04-25,Store_1_Downtown,Sports,449.93,8,55,0,0,4,1,2
2023-04-25,Store_1_Downtown,Beauty,292.21,8,35,0,0,4,1,2
2023-04-25,Store_1_Downtown,Toys,288.83,11,25,0,0,4,1,2
2023-04-25,Store_2_Mall,Electronics,834.99,5,150,0,0,4,1,2
2023-04-25,Store_2_Mall,Apparel,509.26,11,45,0,0,4,1,2
2023-04-25,Store_2_Mall,Groceries,1251.05,104,12,0,0,4,1,2
2023-04-25,Store_2_Mall,Home & Garden,408.89,6,60,0,0,4,1,2
2023-04-25,Store_2_Mall,Sports,394.76,7,55,0,0,4,1,2
2023-04-25,Store_2_Mall,Beauty,271.43,7,35,0,0,4,1,2
2023-04-25,Store_2_Mall,Toys,233.08,9,25,0,0,4,1,2
2023-04-25,Store_3_Suburb,Electronics,590.55,3,150,0,0,4,1,2
2023-04-25,Store_3_Suburb,Apparel,433.21,9,45,0,0,4,1,2
2023-04-25,Store_3_Suburb,Groceries,1046.44,87,12,0,0,4,1,2
2023-04-25,Store_3_Suburb,Home & Garden,334.44,5,60,0,0,4,1,2
2023-04-25,Store_3_Suburb,Sports,313.14,5,55,0,0,4,1,2
2023-04-25,Store_3_Suburb,Beauty,211.73,6,35,0,0,4,1,2
2023-04-25,Store_3_Suburb,Toys,233.34,9,25,0,0,4,1,2
2023-04-25,Store_4_Airport,Electronics,553.12,3,150,0,0,4,1,2
2023-04-25,Store_4_Airport,Apparel,322.07,7,45,0,0,4,1,2
2023-04-25,Store_4_Airport,Groceries,848.29,70,12,0,0,4,1,2
2023-04-25,Store_4_Airport,Home & Garden,200.24,3,60,0,0,4,1,2
2023-04-25,Store_4_Airport,Sports,198.99,3,55,0,0,4,1,2
2023-04-25,Store_4_Airport,Beauty,166.76,4,35,0,0,4,1,2
2023-04-25,Store_4_Airport,Toys,160.82,6,25,0,0,4,1,2
2023-04-26,Store_1_Downtown,Electronics,859.19,5,150,0,0,4,2,2
2023-04-26,Store_1_Downtown,Apparel,645.45,14,45,0,0,4,2,2
2023-04-26,Store_1_Downtown,Groceries,1637.36,136,12,0,0,4,2,2
2023-04-26,Store_1_Downtown,Home & Garden,513.37,8,60,0,0,4,2,2
2023-04-26,Store_1_Downtown,Sports,431.92,7,55,0,0,4,2,2
2023-04-26,Store_1_Downtown,Beauty,324.44,9,35,0,0,4,2,2
2023-04-26,Store_1_Downtown,Toys,274.59,10,25,0,0,4,2,2
2023-04-26,Store_2_Mall,Electronics,899.97,5,150,0,0,4,2,2
2023-04-26,Store_2_Mall,Apparel,538.97,11,45,0,0,4,2,2
2023-04-26,Store_2_Mall,Groceries,1195.32,99,12,0,0,4,2,2
2023-04-26,Store_2_Mall,Home & Garden,383.28,6,60,0,0,4,2,2
2023-04-26,Store_2_Mall,Sports,279.1,5,55,0,0,4,2,2
2023-04-26,Store_2_Mall,Beauty,267.87,7,35,0,0,4,2,2
2023-04-26,Store_2_Mall,Toys,297.79,11,25,0,0,4,2,2
2023-04-26,Store_3_Suburb,Electronics,558.05,3,150,0,0,4,2,2
2023-04-26,Store_3_Suburb,Apparel,407.58,9,45,0,0,4,2,2
2023-04-26,Store_3_Suburb,Groceries,1056.71,88,12,0,0,4,2,2
2023-04-26,Store_3_Suburb,Home & Garden,279.84,4,60,0,0,4,2,2
2023-04-26,Store_3_Suburb,Sports,285.17,5,55,0,0,4,2,2
2023-04-26,Store_3_Suburb,Beauty,262.51,7,35,0,0,4,2,2
2023-04-26,Store_3_Suburb,Toys,200.25,8,25,0,0,4,2,2
2023-04-26,Store_4_Airport,Electronics,617.68,4,150,0,0,4,2,2
2023-04-26,Store_4_Airport,Apparel,249.94,5,45,0,0,4,2,2
2023-04-26,Store_4_Airport,Groceries,796.23,66,12,0,0,4,2,2
2023-04-26,Store_4_Airport,Home & Garden,235.85,3,60,0,0,4,2,2
2023-04-26,Store_4_Airport,Sports,226.21,4,55,0,0,4,2,2
2023-04-26,Store_4_Airport,Beauty,187.94,5,35,0,0,4,2,2
2023-04-26,Store_4_Airport,Toys,139.0,5,25,0,0,4,2,2
2023-04-27,Store_1_Downtown,Electronics,981.98,6,150,0,0,4,3,2
2023-04-27,Store_1_Downtown,Apparel,488.53,10,45,0,0,4,3,2
2023-04-27,Store_1_Downtown,Groceries,1526.87,127,12,0,0,4,3,2
2023-04-27,Store_1_Downtown,Home & Garden,494.31,8,60,0,0,4,3,2
2023-04-27,Store_1_Downtown,Sports,446.82,8,55,0,0,4,3,2
2023-04-27,Store_1_Downtown,Beauty,398.09,11,35,0,0,4,3,2
2023-04-27,Store_1_Downtown,Toys,311.03,12,25,0,0,4,3,2
2023-04-27,Store_2_Mall,Electronics,811.85,5,150,0,0,4,3,2
2023-04-27,Store_2_Mall,Apparel,455.95,10,45,0,0,4,3,2
2023-04-27,Store_2_Mall,Groceries,1114.53,92,12,0,0,4,3,2
2023-04-27,Store_2_Mall,Home & Garden,447.47,7,60,0,0,4,3,2
2023-04-27,Store_2_Mall,Sports,400.27,7,55,0,0,4,3,2
2023-04-27,Store_2_Mall,Beauty,292.86,8,35,0,0,4,3,2
2023-04-27,Store_2_Mall,Toys,251.15,10,25,0,0,4,3,2
2023-04-27,Store_3_Suburb,Electronics,582.1,3,150,0,0,4,3,2
2023-04-27,Store_3_Suburb,Apparel,446.91,9,45,0,0,4,3,2
2023-04-27,Store_3_Suburb,Groceries,1023.88,85,12,0,0,4,3,2
2023-04-27,Store_3_Suburb,Home & Garden,382.12,6,60,0,0,4,3,2
2023-04-27,Store_3_Suburb,Sports,255.41,4,55,0,0,4,3,2
2023-04-27,Store_3_Suburb,Beauty,230.93,6,35,0,0,4,3,2
2023-04-27,Store_3_Suburb,Toys,204.63,8,25,0,0,4,3,2
2023-04-27,Store_4_Airport,Electronics,511.03,3,150,0,0,4,3,2
2023-04-27,Store_4_Airport,Apparel,293.53,6,45,0,0,4,3,2
2023-04-27,Store_4_Airport,Groceries,657.15,54,12,0,0,4,3,2
2023-04-27,Store_4_Airport,Home & Garden,261.15,4,60,0,0,4,3,2
2023-04-27,Store_4_Airport,Sports,225.14,4,55,0,0,4,3,2
2023-04-27,Store_4_Airport,Beauty,163.51,4,35,0,0,4,3,2
2023-04-27,Store_4_Airport,Toys,170.33,6,25,0,0,4,3,2
2023-04-28,Store_1_Downtown,Electronics,1072.34,7,150,0,0,4,4,2
2023-04-28,Store_1_Downtown,Apparel,608.06,13,45,0,0,4,4,2
2023-04-28,Store_1_Downtown,Groceries,1451.46,120,12,0,0,4,4,2
2023-04-28,Store_1_Downtown,Home & Garden,506.59,8,60,0,0,4,4,2
2023-04-28,Store_1_Downtown,Sports,383.81,6,55,0,0,4,4,2
2023-04-28,Store_1_Downtown,Beauty,361.08,10,35,0,0,4,4,2
2023-04-28,Store_1_Downtown,Toys,235.43,9,25,0,0,4,4,2
2023-04-28,Store_2_Mall,Electronics,870.12,5,150,0,0,4,4,2
2023-04-28,Store_2_Mall,Apparel,421.93,9,45,0,0,4,4,2
2023-04-28,Store_2_Mall,Groceries,1380.41,115,12,0,0,4,4,2
2023-04-28,Store_2_Mall,Home & Garden,386.8,6,60,0,0,4,4,2
2023-04-28,Store_2_Mall,Sports,342.59,6,55,0,0,4,4,2
2023-04-28,Store_2_Mall,Beauty,281.17,8,35,0,0,4,4,2
2023-04-28,Store_2_Mall,Toys,242.8,9,25,0,0,4,4,2
2023-04-28,Store_3_Suburb,Electronics,730.79,4,150,0,0,4,4,2
2023-04-28,Store_3_Suburb,Apparel,300.49,6,45,0,0,4,4,2
2023-04-28,Store_3_Suburb,Groceries,1082.59,90,12,0,0,4,4,2
2023-04-28,Store_3_Suburb,Home & Garden,330.82,5,60,0,0,4,4,2
2023-04-28,Store_3_Suburb,Sports,246.2,4,55,0,0,4,4,2
2023-04-28,Store_3_Suburb,Beauty,214.19,6,35,0,0,4,4,2
2023-04-28,Store_3_Suburb,Toys,233.53,9,25,0,0,4,4,2
2023-04-28,Store_4_Airport,Electronics,434.62,2,150,0,0,4,4,2
2023-04-28,Store_4_Airport,Apparel,265.4,5,45,0,0,4,4,2
2023-04-28,Store_4_Airport,Groceries,801.89,66,12,0,0,4,4,2
2023-04-28,Store_4_Airport,Home & Garden,248.13,4,60,0,0,4,4,2
2023-04-28,Store_4_Airport,Sports,190.3,3,55,0,0,4,4,2
2023-04-28,Store_4_Airport,Beauty,183.9,5,35,0,0,4,4,2
2023-04-28,Store_4_Airport,Toys,134.61,5,25,0,0,4,4,2
2023-04-29,Store_1_Downtown,Electronics,1385.38,9,150,1,0,4,5,2
2023-04-29,Store_1_Downtown,Apparel,862.79,19,45,1,0,4,5,2
2023-04-29,Store_1_Downtown,Groceries,1971.59,164,12,1,0,4,5,2
2023-04-29,Store_1_Downtown,Home & Garden,646.57,10,60,1,0,4,5,2
2023-04-29,Store_1_Downtown,Sports,642.16,11,55,1,0,4,5,2
2023-04-29,Store_1_Downtown,Beauty,467.99,13,35,1,0,4,5,2
2023-04-29,Store_1_Downtown,Toys,343.91,13,25,1,0,4,5,2
2023-04-29,Store_2_Mall,Electronics,1086.75,7,150,1,0,4,5,2
2023-04-29,Store_2_Mall,Apparel,785.59,17,45,1,0,4,5,2
2023-04-29,Store_2_Mall,Groceries,1401.7,116,12,1,0,4,5,2
2023-04-29,Store_2_Mall,Home & Garden,501.2,8,60,1,0,4,5,2
2023-04-29,Store_2_Mall,Sports,473.95,8,55,1,0,4,5,2
2023-04-29,Store_2_Mall,Beauty,387.9,11,35,1,0,4,5,2
2023-04-29,Store_2_Mall,Toys,293.08,11,25,1,0,4,5,2
2023-04-29,Store_3_Suburb,Electronics,925.34,6,150,1,0,4,5,2
2023-04-29,Store_3_Suburb,Apparel,640.64,14,45,1,0,4,5,2
2023-04-29,Store_3_Suburb,Groceries,1272.48,106,12,1,0,4,5,2
2023-04-29,Store_3_Suburb,Home & Garden,378.39,6,60,1,0,4,5,2
2023-04-29,Store_3_Suburb,Sports,307.62,5,55,1,0,4,5,2
2023-04-29,Store_3_Suburb,Beauty,320.05,9,35,1,0,4,5,2
2023-04-29,Store_3_Suburb,Toys,288.7,11,25,1,0,4,5,2
2023-04-29,Store_4_Airport,Electronics,653.65,4,150,1,0,4,5,2
2023-04-29,Store_4_Airport,Apparel,389.91,8,45,1,0,4,5,2
2023-04-29,Store_4_Airport,Groceries,880.84,73,12,1,0,4,5,2
2023-04-29,Store_4_Airport,Home & Garden,277.92,4,60,1,0,4,5,2
2023-04-29,Store_4_Airport,Sports,295.79,5,55,1,0,4,5,2
2023-04-29,Store_4_Airport,Beauty,255.38,7,35,1,0,4,5,2
2023-04-29,Store_4_Airport,Toys,164.86,6,25,1,0,4,5,2
2023-04-30,Store_1_Downtown,Electronics,1446.41,9,150,1,0,4,6,2
2023-04-30,Store_1_Downtown,Apparel,824.78,18,45,1,0,4,6,2
2023-04-30,Store_1_Downtown,Groceries,2134.0,177,12,1,0,4,6,2
2023-04-30,Store_1_Downtown,Home & Garden,540.25,9,60,1,0,4,6,2
2023-04-30,Store_1_Downtown,Sports,471.43,8,55,1,0,4,6,2
2023-04-30,Store_1_Downtown,Beauty,461.03,13,35,1,0,4,6,2
2023-04-30,Store_1_Downtown,Toys,409.61,16,25,1,0,4,6,2
2023-04-30,Store_2_Mall,Electronics,1226.82,8,150,1,0,4,6,2
2023-04-30,Store_2_Mall,Apparel,695.9,15,45,1,0,4,6,2
2023-04-30,Store_2_Mall,Groceries,1522.14,126,12,1,0,4,6,2
2023-04-30,Store_2_Mall,Home & Garden,466.63,7,60,1,0,4,6,2
2023-04-30,Store_2_Mall,Sports,510.97,9,55,1,0,4,6,2
2023-04-30,Store_2_Mall,Beauty,352.38,10,35,1,0,4,6,2
2023-04-30,Store_2_Mall,Toys,377.93,15,25,1,0,4,6,2
2023-04-30,Store_3_Suburb,Electronics,808.34,5,150,1,0,4,6,2
2023-04-30,Store_3_Suburb,Apparel,602.71,13,45,1,0,4,6,2
2023-04-30,Store_3_Suburb,Groceries,1332.73,111,12,1,0,4,6,2
2023-04-30,Store_3_Suburb,Home & Garden,410.3,6,60,1,0,4,6,2
2023-04-30,Store_3_Suburb,Sports,345.09,6,55,1,0,4,6,2
2023-04-30,Store_3_Suburb,Beauty,301.36,8,35,1,0,4,6,2
2023-04-30,Store_3_Suburb,Toys,271.14,10,25,1,0,4,6,2
2023-04-30,Store_4_Airport,Electronics,628.81,4,150,1,0,4,6,2
2023-04-30,Store_4_Airport,Apparel,366.84,8,45,1,0,4,6,2
2023-04-30,Store_4_Airport,Groceries,920.5,76,12,1,0,4,6,2
2023-04-30,Store_4_Airport,Home & Garden,314.45,5,60,1,0,4,6,2
2023-04-30,Store_4_Airport,Sports,214.89,3,55,1,0,4,6,2
2023-04-30,Store_4_Airport,Beauty,244.72,6,35,1,0,4,6,2
2023-04-30,Store_4_Airport,Toys,175.9,7,25,1,0,4,6,2
2023-05-01,Store_1_Downtown,Electronics,849.28,5,150,0,0,5,0,2
2023-05-01,Store_1_Downtown,Apparel,498.76,11,45,0,0,5,0,2
2023-05-01,Store_1_Downtown,Groceries,1181.68,98,12,0,0,5,0,2
2023-05-01,Store_1_Downtown,Home & Garden,414.94,6,60,0,0,5,0,2
2023-05-01,Store_1_Downtown,Sports,390.22,7,55,0,0,5,0,2
2023-05-01,Store_1_Downtown,Beauty,430.32,12,35,0,0,5,0,2
2023-05-01,Store_1_Downtown,Toys,284.22,11,25,0,0,5,0,2
2023-05-01,Store_2_Mall,Electronics,814.22,5,150,0,0,5,0,2
2023-05-01,Store_2_Mall,Apparel,520.02,11,45,0,0,5,0,2
2023-05-01,Store_2_Mall,Groceries,1215.73,101,12,0,0,5,0,2
2023-05-01,Store_2_Mall,Home & Garden,396.9,6,60,0,0,5,0,2
2023-05-01,Store_2_Mall,Sports,308.16,5,55,0,0,5,0,2
2023-05-01,Store_2_Mall,Beauty,343.53,9,35,0,0,5,0,2
2023-05-01,Store_2_Mall,Toys,295.18,11,25,0,0,5,0,2
2023-05-01,Store_3_Suburb,Electronics,532.31,3,150,0,0,5,0,2
2023-05-01,Store_3_Suburb,Apparel,359.04,7,45,0,0,5,0,2
2023-05-01,Store_3_Suburb,Groceries,933.14,77,12,0,0,5,0,2
2023-05-01,Store_3_Suburb,Home & Garden,289.13,4,60,0,0,5,0,2
2023-05-01,Store_3_Suburb,Sports,294.17,5,55,0,0,5,0,2
2023-05-01,Store_3_Suburb,Beauty,222.52,6,35,0,0,5,0,2
2023-05-01,Store_3_Suburb,Toys,243.3,9,25,0,0,5,0,2
2023-05-01,Store_4_Airport,Electronics,537.15,3,150,0,0,5,0,2
2023-05-01,Store_4_Airport,Apparel,306.38,6,45,0,0,5,0,2
2023-05-01,Store_4_Airport,Groceries,793.94,66,12,0,0,5,0,2
2023-05-01,Store_4_Airport,Home & Garden,266.54,4,60,0,0,5,0,2
2023-05-01,Store_4_Airport,Sports,198.16,3,55,0,0,5,0,2
2023-05-01,Store_4_Airport,Beauty,165.31,4,35,0,0,5,0,2
2023-05-01,Store_4_Airport,Toys,151.17,6,25,0,0,5,0,2
2023-05-02,Store_1_Downtown,Electronics,1042.72,6,150,0,0,5,1,2
2023-05-02,Store_1_Downtown,Apparel,608.34,13,45,0,0,5,1,2
2023-05-02,Store_1_Downtown,Groceries,1212.91,101,12,0,0,5,1,2
2023-05-02,Store_1_Downtown,Home & Garden,441.46,7,60,0,0,5,1,2
2023-05-02,Store_1_Downtown,Sports,416.89,7,55,0,0,5,1,2
2023-05-02,Store_1_Downtown,Beauty,357.28,10,35,0,0,5,1,2
2023-05-02,Store_1_Downtown,Toys,359.18,14,25,0,0,5,1,2
2023-05-02,Store_2_Mall,Electronics,689.12,4,150,0,0,5,1,2
2023-05-02,Store_2_Mall,Apparel,525.28,11,45,0,0,5,1,2
2023-05-02,Store_2_Mall,Groceries,1378.69,114,12,0,0,5,1,2
2023-05-02,Store_2_Mall,Home & Garden,490.86,8,60,0,0,5,1,2
2023-05-02,Store_2_Mall,Sports,335.85,6,55,0,0,5,1,2
2023-05-02,Store_2_Mall,Beauty,314.74,8,35,0,0,5,1,2
2023-05-02,Store_2_Mall,Toys,264.24,10,25,0,0,5,1,2
2023-05-02,Store_3_Suburb,Electronics,652.51,4,150,0,0,5,1,2
2023-05-02,Store_3_Suburb,Apparel,396.05,8,45,0,0,5,1,2
2023-05-02,Store_3_Suburb,Groceries,1001.85,83,12,0,0,5,1,2
2023-05-02,Store_3_Suburb,Home & Garden,238.97,3,60,0,0,5,1,2
2023-05-02,Store_3_Suburb,Sports,299.1,5,55,0,0,5,1,2
2023-05-02,Store_3_Suburb,Beauty,243.03,6,35,0,0,5,1,2
2023-05-02,Store_3_Suburb,Toys,195.55,7,25,0,0,5,1,2
2023-05-02,Store_4_Airport,Electronics,578.25,3,150,0,0,5,1,2
2023-05-02,Store_4_Airport,Apparel,279.75,6,45,0,0,5,1,2
2023-05-02,Store_4_Airport,Groceries,690.98,57,12,0,0,5,1,2
2023-05-02,Store_4_Airport,Home & Garden,287.8,4,60,0,0,5,1,2
2023-05-02,Store_4_Airport,Sports,192.53,3,55,0,0,5,1,2
2023-05-02,Store_4_Airport,Beauty,170.1,4,35,0,0,5,1,2
2023-05-02,Store_4_Airport,Toys,147.79,5,25,0,0,5,1,2
2023-05-03,Store_1_Downtown,Electronics,1040.71,6,150,0,0,5,2,2
2023-05-03,Store_1_Downtown,Apparel,612.47,13,45,0,0,5,2,2
2023-05-03,Store_1_Downtown,Groceries,1253.86,104,12,0,0,5,2,2
2023-05-03,Store_1_Downtown,Home & Garden,454.46,7,60,0,0,5,2,2
2023-05-03,Store_1_Downtown,Sports,394.49,7,55,0,0,5,2,2
2023-05-03,Store_1_Downtown,Beauty,357.22,10,35,0,0,5,2,2
2023-05-03,Store_1_Downtown,Toys,312.78,12,25,0,0,5,2,2
2023-05-03,Store_2_Mall,Electronics,833.46,5,150,0,0,5,2,2
2023-05-03,Store_2_Mall,Apparel,411.2,9,45,0,0,5,2,2
2023-05-03,Store_2_Mall,Groceries,1327.67,110,12,0,0,5,2,2
2023-05-03,Store_2_Mall,Home & Garden,410.1,6,60,0,0,5,2,2
2023-05-03,Store_2_Mall,Sports,398.46,7,55,0,0,5,2,2
2023-05-03,Store_2_Mall,Beauty,313.33,8,35,0,0,5,2,2
2023-05-03,Store_2_Mall,Toys,277.53,11,25,0,0,5,2,2
2023-05-03,Store_3_Suburb,Electronics,669.86,4,150,0,0,5,2,2
2023-05-03,Store_3_Suburb,Apparel,453.85,10,45,0,0,5,2,2
2023-05-03,Store_3_Suburb,Groceries,1010.14,84,12,0,0,5,2,2
2023-05-03,Store_3_Suburb,Home & Garden,316.87,5,60,0,0,5,2,2
2023-05-03,Store_3_Suburb,Sports,343.63,6,55,0,0,5,2,2
2023-05-03,Store_3_Suburb,Beauty,261.34,7,35,0,0,5,2,2
2023-05-03,Store_3_Suburb,Toys,211.47,8,25,0,0,5,2,2
2023-05-03,Store_4_Airport,Electronics,418.74,2,150,0,0,5,2,2
2023-05-03,Store_4_Airport,Apparel,261.35,5,45,0,0,5,2,2
2023-05-03,Store_4_Airport,Groceries,741.08,61,12,0,0,5,2,2
2023-05-03,Store_4_Airport,Home & Garden,243.49,4,60,0,0,5,2,2
2023-05-03,Store_4_Airport,Sports,197.1,3,55,0,0,5,2,2
2023-05-03,Store_4_Airport,Beauty,182.54,5,35,0,0,5,2,2
2023-05-03,Store_4_Airport,Toys,173.83,6,25,0,0,5,2,2
2023-05-04,Store_1_Downtown,Electronics,1026.76,6,150,0,0,5,3,2
2023-05-04,Store_1_Downtown,Apparel,531.54,11,45,0,0,5,3,2
2023-05-04,Store_1_Downtown,Groceries,1423.94,118,12,0,0,5,3,2
2023-05-04,Store_1_Downtown,Home & Garden,441.36,7,60,0,0,5,3,2
2023-05-04,Store_1_Downtown,Sports,403.72,7,55,0,0,5,3,2
2023-05-04,Store_1_Downtown,Beauty,345.11,9,35,0,0,5,3,2
2023-05-04,Store_1_Downtown,Toys,285.67,11,25,0,0,5,3,2
